tweet_id,sentiment,author,content
1958135171,neutral,mylivetweets,@mylivetweets where were u?  (via @evregirl) - Meetings...
1753096343,love,YoItsTravie,shes so cute when shes sleepy
1695694917,happiness,khanserai,@PeterDowley  i've seen inkheart- i liked it too
1695110025,neutral,ganeshjaju,My name is toggling in and out of Google Suggestions Help me by searching more for &quot;Ganesh Jaju&quot; and clicking on some link
1964019218,worry,jonassink,"@gronumbulator yeah, just realized what the whole notification thing was. Thought it was them notifying me, not me spamming my followers."
1965737976,sadness,kissthepastxo,"whatever. i give up, my phones about to die anyway.  next time"
1957403389,sadness,smashattack,"its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings"
1964504025,worry,dhtothe3,"Why do i never get to see my paychecks? It's not fair, the second i get them they're gone!"
1957727546,surprise,KKCappie,@ManaMoose I can't believe you went and got boba without me.
1753678449,surprise,ikki_oo,@JasonBradbury mmmmm you have someone on the inside ? or are you being brlliant again
1752444499,enthusiasm,Killaya,"@xennyeh Sure, I'll be in chat in a sec   Here's the thread http://tinyurl.com/ojcf5l"
1960751129,sadness,warningmark,Why are we busy ugh I have the largest headache
1694856963,neutral,whogetsgladys,@x_dec0de I finally just have 1 hour of history... at 3.00 pm! but I went to my highschool at 8.00 am to make some homework with a friend
1694905139,sadness,lilshap84,"@chah101 haha Hey, Well if you were in the elevator you should have said more!"
1957264816,sadness,Wicked_Jinx,"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down"
1962974076,empty,thatssowilma,CAKE is sold out at terminal 5
1965564351,sadness,Melina__Sosa,Take me away
1962451312,worry,GiuliaDaSilva,less than 1 month and im done with high school... ohh my!  my friends
1751853874,fun,afqo,@TheRealMJ87 I saw the game not a huge cavs fan lol. they pay refs. But Yao's out 4 the rest of playoffs so L.a is cruising to the WCF
1751357997,neutral,teaix,"@biankuh no, im a people pleaser"
1696216716,relief,paCao,each day is a new beginning
1751572788,neutral,MichaelWHill,"@MoocherGirl I'm originally from Seattle, I've just lived everywhere else, including Many places in the south"
1753759828,neutral,harold1066,Loads of little jobs to do today.  Going to be playing walking themed music today from BrickMan
1961896940,worry,TokyoTowerWAWL,Crazy debt issue. Maybe I had messed up when closing my old account? Not really sure but looks like I may have to cover it - aaargh...
1694746926,fun,ceitidhmilne,Happy Birthday to my Whore
1957583241,sadness,razzles13,man.. it's starting to rain real hard..
1695545871,relief,purplefoodie,@kapilb oh optician! how did i not think of that. thanks
1957193805,neutral,DMB_,@typicalrouse I would but its like 1800 or 1000+ miles  gas prices are crazy im doing alpine next summer most def
1753364853,happiness,shinydragonfly,"@RobPattinson444 thank you for accepting my request!! must take care of my little girl, maybe i write back later"
1751322631,neutral,ankmom,And- hand made by Dan &amp; Jenn -sock blockers ... made from exotic woods ... one of which is called &quot;purple heart&quot;
1962931889,sadness,mario_garza,"ok, I want to quit my job....."
1753176362,happiness,sarahmarina,"@jordansgirl81 they can be a drag,,but for the most part they come in HANDY  hee hee"
1962477778,worry,hello_jodie,@SteveSerrano I adoreeeee Matt Nathanson!! I am so jealous of you right now.
1695806778,love,Sara7x,@madamecomedy IKR?! My mom got it for me a birthday a few years ago. Tis the best
1753330665,happiness,kirstlovesdelta,@jobondi Awsome thanks Jo...Can't wait for her to be on  xx
1694255571,worry,syamira723,"english p1 done.  i refuse to countdown, it makes me sad. off to shower and take a nap..."
1960668746,empty,MidgyWidgy,Facebook.com isint letting me change my profile picture
1753094987,fun,amit3d,@burbleon hope your dreams don't come true
1752414258,love,OperaDiva114,"Happy Mother's Day, Mama! You're always in my heart!"
1963342994,love,casanova09122,if i had one wish it would be for my friend J to not have to work
1751034555,fun,LaurenCarll,home for the night to hang out with my mom and study
1693957263,happiness,yyinc,"first up, make up for lost time with jelly. Jalan jalan just the 2 of us  and the rollerblading with my pumpkin. Happeh"
1753839439,surprise,AutomarketRo,@andistancu Un mesaj de eroare: ForbiddenYou don't have permission to access /photo/3180758.jpg on this server. Am ghicit?
1957096447,neutral,Samm_xo,@ddlovato july... too long
1751000556,happiness,meemles,Ok we found our way now... I think  tonight let's just let go its dance time!
1695281555,worry,HOATSY,"@lisalisad1 I only came across viva la juicy on fri, no testers only body lotion in the store.... but i defo need to get it asap"
1964389516,neutral,Vicovich,3 margs. Driving home in the rain now
1753483353,love,simplyruthy25,happy mother's day  &amp; later on i can't wait to see @que_day26 in concert. lol. well ima see all of day 26 but i like him the most ;D
1965654337,sadness,mthakker,has finished exams.... has (almost) moved out of halls and is leaving london tomorrow
1964892101,neutral,SavingAmalthea,@xkathyxrocksx dunno if i'll see you
1753006332,happiness,xojoejonasox,@TickleMeJoey goodnight baby loll jk night
1694929090,neutral,amyshoe,@ash_phillips She says yes  shall we say 6:30?
1694438438,neutral,itsjasminebabey,@taylorswift13 hello you!  you should totally go to the biggest shopping center in Europe and we can go shopping together   xx
1966397829,worry,Roxie22,Guys my phone is dying!!!
1963280466,empty,Allantheking,Someone just bought the domain i planned on buying yesterday damn
1753450315,relief,CHAlOE_lARESE,@YoGottiKOM when u gonna come show minnesota some love though hun?!
1752723355,hate,heathermriley,@YasmineGalenorn  I kinda want to smack that darn skeleton though.
1963941413,worry,Tres_Jolie,My twitter isn't updating.  How am I to know what everyone famous is doing!?!?!?
1695249583,happiness,lestatr13,"oh yes, happy star wars day.   May the fourth be with you..."
1966224172,sadness,isleschick,Burning my tongue on Won Ton soup
1965266387,hate,mc__ramos,@tezi_soch hah nooo she is the obly one that can AUMFFF i hate nick because he is datin miley
1695475727,neutral,minispalla,@intelamber so how are you doing this morning ?
1694708048,relief,Mistress1043,is working.   I am so happy my job is a radio and not anything physically exhausting....
1964711922,neutral,mara_nerd,Was eating a tomato and it squirted all over me.
1694276120,happiness,EmilieSamuelsen,@LineHara Youuuu're an aaass  my aaass loooool
1964563545,worry,CourtneyElyse11,ug i think i blew my phone interview  i like them!
1751430428,love,amberkittrell,@Brandi408 thank you!
1961739406,neutral,LadyErlynne,Father is staying home and conference calling. Sorry @Sparklegirl21
1694704936,surprise,designia,"My new design portfolio is finally on the web: http://www.designia.nl - Still needs some tweaking on the details but it's ok for now,"
1753774536,happiness,SmilinNursAnnie,@Nemitabbah HAHAHAHA...yeah you mess up that crossing and kneeling bit you will get called out...JOKING
1753534816,neutral,candiesandmusic,"In Y!M, when you sign in and sign out repeatedly, you're not annoying."
1695475920,fun,nwmtngal,@clemchaz Thank you so much!  Have a fantastic day!
1965981731,love,Shade360,it's sooo warm
1694857831,fun,markpeters77,"@JacobLovie Haha it's not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!"
1960589717,neutral,DarkAngel425,I'm not gonna be here when the new Transformers comes out.... i'll be in Colombia
1963420721,sadness,hyper_baffoon,haha aww ok now back to bionomial expansion  ugh! joy
1694664602,love,understood,"@shootthestars merci, mon ami"
1965012051,worry,xxmisshape,My legs are killing me now.  but i know it's a good pain all in all.
1694109436,love,amyriot,http://twitpic.com/4j9om - Non-civilisation was pretty though
1964382604,sadness,alisonvroney,I'm boredddd. The day has gone quick  I don't like it!
1961219914,neutral,mahpoli,ACABOU!!!
1965909359,neutral,Anitaestya,Missing everybody  http://myloc.me/21S1
1694312268,neutral,AlexTrup,"@dda Wow, that is good  I'm on Mac too with XP via Parallels if you ever need a tester ;)"
1963102212,neutral,Groovy_Eeb,He's off...again  i wish he would make up his frickin mind...
1966336204,fun,suebrody1,"@pleazurs Woot freaking hoo, tho Mad World isn't doing well on the iTunes top #100 chart."
1963014978,worry,Jiresell,Wife &amp; I split duties tonight.Wife headed to OSU for daughter's ath trng rcption. I'm at son #1's school paper banquet.Can't make both.
1752086685,surprise,Maaayy,i ate so much
1964247469,worry,couturefit,Traffic is horrific on 695..I jus wanna gt my dog
1753215814,sadness,houtany,"@NikkiBenz i hope so, recorded the pit/was game to find out it didnt record... lucky it wasn't the leafs, i woulda lost it by now"
1752286976,love,emjhoistarr,Got 38 followers now!
1962530115,worry,colorthatdanii,my tummy hurts
1753871408,worry,LizethJonasx3,HAPPY MOTHERS DAY!
1961176734,neutral,clio_jlh,Admitting that I don't like action plots and I do like romance plots always makes me feel like I'm setting back the feminist cause.
1753649571,happiness,Alysiaisgay,Excited for Rove tonight! Jennifer Garner and Gina Riley!
1751358097,neutral,EirenSpiritbird,@liz920 I would notice...
1962970665,worry,SandyBarraza,Yes!! Finally Friday...which tech means nothing to me since Im currently unemployed
1963815046,neutral,Prettyfuls85,Ohhh mannnn they just laid off 3 girls!!!    This economy has to improve soon!!!
1694856808,neutral,jeppa,@Deathwishedx3 If you haven't changed your mind by mid-June then you can have one  x
1961643116,love,HenryAlexander,"Photo: So I still havnï¿½t hooked up my editing comp  I know you guys miss my artwork, so Iï¿½ve decided to... http://tumblr.com/xeh1wetiq"
1753601790,love,vvisitors,@jacehall http://twitpic.com/4nbx4 - great photo! bravi! we are looking forward for the upcoming pilot in Italy too
1965570758,sadness,slugyO,i miss my baby  hateeeeee it
1751954366,surprise,PeanutGregory,Happy Mother's Dayyyy. Love you mummyyyyyyyy
1753887344,love,MarisaRibeiro,@SensationPT Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!
1751396136,anger,lululasha,omg! goooood ass nappy nap  jusss woke up bout 2 clean up a lil then get ready
1750998864,relief,baby_lemonade,phew!  made it thru the return of babysitting!
1753807221,love,AndyCarolan,"Im LOVING the #Squarespace Tutorial Videos, real helpful"
1963001561,worry,Debalina,Everyone stop what you're doing &amp; help me find my favorite pen. Its a black clicky Papermate. I heart this pen.     #fb
1753633722,relief,pollyxx,@ichliebexdich  hhahaa!    its well strange just woke up to an empty house ahah  lolllllyyyyyyyy&lt;3 love that dog
1751071823,neutral,Scath,"@justjen97 BTW, do not plan anything for next Sunday. But do find out times they're showing Wolverine. I will take us to the movies!"
1957042316,sadness,heartbeam,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie
1753583865,love,Newy_ShortStack,@LittleMissHaya awekay kewl. thanx.
1958079581,worry,jordandiana1,exams are the worst mahn!! 2 to go
1694276390,neutral,kdelusignanx,gonna have a lazy day today
1963650461,worry,chrisloftus,"@djgraham I think @darkmonkey has found it (http://bit.ly/3pj876 , but I can't play it"
1753310359,worry,steph1227,@4everBrandy Looking forward to your show tonight! Enjoy your time in Belgium
1751786273,love,GuitarLove08,@musicislife2010 Really? Bahaha. I love that you relate people to that. haha.
1694053098,love,PamsLove,@deepbluesealove Yeah it was great to be outside without rain/snow &amp; cold air! Love the sunny days
1965835792,surprise,LilyCovington,@juicystar007 Pleaseeee im really tired and stuck in waiting room for 2 hours  midnight in england. hw much money do u get a mnth?
1965770075,neutral,rawrrxsteffie,At my cousins wake
1751887262,happiness,THabsburg,"@CrysWinchester HAHAAH! Crys, you blowing the fuses is a typical move"
1694422081,neutral,MadMeggie,Man with a kickin' top hat just left. Invited me to blues jams session put on by street musicians. HarpmanHatter.
1964991201,fun,notintofashion,@_constantstatic i like babies better  (although i like shows/books about crime)
1751985592,love,tariseasee,@trishapocalypse  and I luh you tooooo
1963230542,neutral,christina123455,i got yelled at 4 helping the cats by my neighbor
1752194326,relief,mikaelaxlove,Singstar  after stupid downloads finish ;(
1965862694,worry,V3events,"Darn it, I'm craving wedding cake... a craving that's very hard to satisfy with anything else!"
1961173973,neutral,patpreezy,@Willtothe no...i'm just tired..
1964749961,worry,jacksterrr,is hating the weather. UGH.
1963900399,worry,Dr3aBab3s,I dont like the dentist...they make my gums hurt
1752620339,neutral,Smatt_Glose,@kimberlinax3 oh kimmy really?  I give you one week from when you get home to hangout with me. I better get to see you. &lt;3
1962212092,worry,softqual,@michaelbolton Yes...met Jon last yr at an interesting &quot;Questionning Agile&quot; Agile 2008 session.  Don't see him on this yr's schedule.
1751501132,fun,mini_ritz,@miizronnie aha speaking German  haha maybe i should send some stuff in Italian ;)
1957652633,neutral,Thehodge,"hmm @buysellads is following me and to think, they declined thehodge.co.uk for inclusion into there network"
1966031084,worry,Amandurrp,oh no.... please... dont do that to yourself again
1965952008,empty,aliisanoun,...Nomore adventure time
1962484334,neutral,HollandKitty,"@Cathiria I'm on it, probably not until next week though"
1753275237,fun,VesperLynd007,sunday is runday- outta bed and onto the road
1965988306,worry,franziska_h,i wanna go home
1963542484,worry,kaitlin12345,Good! luck you! I want new shoes  Ly x
1752620019,happiness,amandasaur,&quot;dream of a better world because it's coming&quot; -someone could live off of those words dude
1957085211,sadness,d3signar,"Working from home today, my back is killing me  Doctor and then physio after later today."
1751784715,sadness,djrosenthal,@sharkattack44 i wish there was an &quot;i like&quot; option (like fb) for things like this
1695767206,neutral,markkofahl,Could be useful  13 Tutorials &amp; Resources for a Perfect Twitter Background http://tinyurl.com/dl2upx #design
1694381799,anger,nibby01,@paulmoxham everything is your fault moxy...everything.   x
1964978991,worry,Nabaishko,"@ThisStarChild Night you. Damn did I give you #ff? If not, sorry, I will do a late one tomorrow. I always forget someone  night xxx"
1753583741,surprise,TheValentina,"@Gedankensturm Thank you  How's your daughter? And by the way, how did you get 1017 followers? :O"
1960136207,worry,AshleyBrazzel,Long to-do list. Little desire to do it all.
1962811336,worry,UncleJago,@mrs_aaberg it certainly was their fault that I had to crawl all over the woods today but I'm afraid it would have broken at home too
1750963971,worry,dagenais,@The_Tech_Update Do you know your Nutty Newsire twitterfeed ones are coming through w/o links? I can't be lazy without the links...LOL
1963900108,surprise,willpolley,@pocketnowTweets no labels?  Sorry I know I'm really needy.
1753349230,surprise,ameliavillani,MY UNCLE BRUCE MORROW WAS JUST ON THE NEWS!
1964451486,surprise,sidepodcastchat,What? But....but...the Nurburgring...  why is it so good? http://tinyurl.com/krcamp
1962662555,neutral,jejejejen,says SPACE AND TIME IS ALL WE NEED  http://plurk.com/p/x2dvj
1751034402,happiness,Agnes_JoeJonas,"@Jonasbrothers OMJ I loved it....it was a good laugh and Frankie did a great job, and you guys did too ~Agnes"
1751716929,neutral,AncientSoul,"@Teresamerica politicians and celebs have lottsa fun  .. it's just that for SOME of them, FUN is actually ..  SIN"
1963271780,happiness,cherriv,my laptop my laptop!!!! taking sooooooooooo long to load fdms myspace page
1750999091,love,halder,Happy Mother's Day to all the Mums
1694476651,fun,beccadaisical,Happy Star Wars Day! May the Fourth be with you.
1753197320,happiness,artbizness,"@solobasssteve Morning, dude! Ivy has decided she wants to go on a boat today. Are you guys around this PM? Would be nice to see you."
1962397048,relief,MCRmuffin,@Boy_Kill_Boy I know the feeling
1696088688,neutral,caitlinrosee,"Leaving minneapolis, doing some homework and going to watch my brothers tennis match later"
1964947635,enthusiasm,Amyyy_D,Greg Pritchard should have got threw to the final of britains got talent
1961553315,surprise,JakeJacobsVI,@turhangross Wow! Some person u are!
1966166958,love,LilLizzie7,i miss my puppies...
1752564078,worry,emmelinek,"nope, san leandro marina.    how are you?  hope you're well!"
1965982042,sadness,Fufiy07,selling my drumset  sad day
1695693621,happiness,MorganBritney,I always get really excited when 'Steal My Kisses' by Ben Harper comes on the ipod...great song...love the beat-boxing in the beginning
1693957642,happiness,sassleberry,"is happy  and clean, squeaky clean"
1966102305,neutral,MikeWBz,I'm grounded til tomorrow. Sorry to anyone I made plans with.  It'll have to be tomorrow. (annoyed) http://plurk.com/p/x332r
1963516294,neutral,carolmichael,"watching a boring police prog after making a fab pasta dinner, trying to cut down on alcohol so only had water"
1961750093,sadness,dougggie,@Starry1968 you're surrounded by them! I have no official nieces/nephews yet
1957299627,worry,shortylaney,@rockstargirl209 what happened?
1964555330,neutral,SinKittyVixen,I wish I could just go for a drive..or a movie or the store..I just wanna be alone
1750895499,sadness,Si0pao,Awww I wonder when ima get married. Shawna and Damon are so cute
1753094756,happiness,whitsundays,@BarryManilow Not been on for a while eh Barry lol.Tweet deck is like prehistoric lol
1964794751,worry,Jacquesy,Really tired JAKe always gives me more work
1963792125,hate,weredragon,"had a great time last night, but my eye is burning !!! it hurts bad"
1966193658,worry,kerricue8,@RealKeanuReeves   People are cruel sometimes.  I can't imagine being a Star.
1957485240,sadness,xya,My truss failing  http://yfrog.com/154upj
1963579863,worry,lauren_7777,35 hours in the sun=rash
1694203289,worry,izadd77,why i chose iphone   http://tr.im/kpaE
1694906321,neutral,charlottealana,@nikki75 - redbull has the same amount of caffine in it as a cup of coffee. You're theory is quashed Nicola
1694092485,neutral,davecazz,trent reznor - liddle beotch doesnt get his way. this could be the title
1750929261,love,thoughtcoach,@HuniB Neep a nap-take a nap - respect ur body love
1752413976,neutral,lucymfel,Happy Mother's Day to all of the woman and the men who made them mothers.
1964051732,worry,sogolakbary,Headache
1960428274,neutral,steveofmaine,@poetprodigy7 It's not much better than instant.
1957434995,neutral,MissxMarisa,@tsarnick This year
1965920475,sadness,jennybaby07,@natsolovelyx3: I knowww yur mother is being a bitch and she doesn't want to take me to the movies  bitch
1962718949,sadness,technicoloring,this is a horrible day.
1694401491,empty,danielvoicu,@threebears That's why i'll be sticking to twitter clients.
1961132017,hate,qtpinkbuble,fuck you tony
1753758409,love,Kalan_blends,Happy Mother's Day !  I feel blessed on this day to have wonderful son who is also my best friend
1693997042,happiness,sabrinajonas,Got my braces tightened today. Then I got McDonalds! HAHA  Sport tomorrow yay yay yay! Netball tryouts.. wish me luck to make the team! :l
1964873827,surprise,louise_hendy,"@Jason_Manford oh, i'm so sorry, i didn't know  hope you're well x"
1751394745,worry,Nikwa,About to embark on a large tour of bars for a project.  Hopefully I won't die from alcohol poisoning
1966155823,worry,rokchukr,I miss Vermont
1962211811,sadness,dvrdown24,Bushidokan class got canceled.   I'll just have to sign up for karate someplace else!!
1960468669,worry,xtrahmxwohld,sinus congestion is making thinking straight difficult
1695961335,love,Ezzii,http://twitpic.com/4jkvh - I wasn't bored really..  my redd converse. I love converse.
1965305798,hate,moonshinejm,@boriqua206 Cause I'm not hearing from you guys!!!
1753400906,fun,ocgirlsue,"@LindaLocke My daughter went to a Bday party today caled, &quot;Grace&quot; of Cakes...the little girl is named Grace &amp; they made cupcakes!"
1956972444,worry,jomama6881,On my way home n having 2 deal w underage girls drinking gin on da bus while talking bout keggers......damn i feel old
1965888417,hate,CCHHRRISTIINNAA,Ahhhh!!!!!! Almost off!!! Can't wait!! But..I got work again rite after this!   HAT CLUB Come &amp;&amp; gimme some Company! Oh &amp;&amp; a Cookie! ;-)
1963452372,sadness,pinkgoddess,"So disapointed,good Evans,  they sound really bad, so out of tune  #britainsgottalent"
1960489986,neutral,tcdzomba,"Currently 52ï¿½ in Msla, not a cloud in the sky, no humidity, gonna get into the 80s today, and I'm...working."
1694310967,worry,capooti,"just arrived at @eurodjangocon, on about 150 fellows i can't see a girl!"
1753028738,worry,aeriin,"@KilllWill nope, just whatever you speakin a couple tweets ago lol, but fuck it, i can get u a raider jersey"
1966413178,worry,ChazzyCat,@sarahbellafina I'll try but silly silly tweetdeck being mean to me again
1752227707,neutral,Angeliiinaaa,in faa thaa night  movie night?
1751536609,love,lexielove,"Im soo happy Kellz is back from TN, we bout hang out  all the time"
1957680374,worry,ShaneSakata,@Danisidhe Wow - that's one deep sleep!  Wish I could sleep like that -one little noise and I'm awake
1957163634,neutral,Geeno33,I've got to catch the bus to work
1695511781,surprise,nomadcraftsetc,@abigvictory OMG that is toooo funny!
1753117527,surprise,jwhof,"@MarkMayhew True - to each his own  I would let my sis do what she wanted. Work or I'd help her. Up to her, really."
1961370844,relief,pohelia,Has finally finished emulsioning the bathroom. Now for gloss work
1965794496,happiness,stugoellis,"@Gemma_Rigby Well my neck hurts from moving out  you massage me, i massage u?! lol!"
1694016121,enthusiasm,ArunBasilLal,"@JuwalBose oops, eldhose bhai uploaded the same too, Did you read the hindu's article on BarCamp? Binny rocks man"
1960144607,neutral,djbabyyu,@djpayce i wanna play  golf
1752987382,sadness,Spirit_of_Mars,"@SpicyBev yep, itï¿½s Mothers Day here as well but me and my family ignore it!  weï¿½re celebrating it EVERY day ... LOL"
1753585271,fun,kiera95,going to get waterguns from tesco today   haha.   its sunny.
1694727107,empty,fadilnet,@Twinklybird Ace @ the exams!
1753887660,worry,thehermitage,"@Puppetguy indeed, we live a life on the edge of things, and one foot foul of the law!!"
1963236303,worry,kkelss,Ugh! I wanna play dnd but i know i'm going to fail this final. I NEED to study
1750997889,neutral,joeynigro,"@tararizing it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!"
1957656102,worry,BrenTheMeanCow,is scanning the pics all over again ..
1694219737,happiness,Belldelaide_H,@joyee0720 Thanks PP!
1696002890,neutral,Caitt_Stargirl,Got some new clothes  and series one of supernatural on dvd
1964326790,surprise,Cyanidelollipop,we're getting another puppy  ... not cool... really
1961689749,worry,erkagarcia,@tommcfly Have you guys heard about the flu that's been going around? Swine Flu? Hope you guys are safe  There've been deaths already. :-S
1694457626,worry,simbarawwr,i've just woken up
1960458916,neutral,jessifresh,going drinking tonight... drinking away the blues......
1963521075,neutral,CallMe_Goddess,@clarityxx
1752962447,happiness,kathrynmac123,4 hours of shopping over... good effort. Best part = chocolate shop.... YUJM!!!... yum even
1695165094,relief,calezg91,@Iamlegend01 u don't have school today????
1957636980,happiness,daniellemhicks,@lisaxjbx3 Goodnight is not on the trending topics.  lol
1753567702,love,RCandAJ,Happy Mothers Day! Will be going out later at 6 pm to watch a well renowned group of singers!
1963393605,sadness,DaleyAFC,Another Friday night in. Man being skint is rubbish.
1957689210,hate,camilleali,I can't sleep ugh!! and I have shit to do all damn day tomorrow. Wanting to take a sleeping pill but I know Ill get up late
1965371746,worry,lyricsoul,Have a HUGE headache... don't have asprin here at work.
1695408326,fun,RealWorldCara,@michaelmagical haha i think thats a great idea
1961868327,worry,stelliss8,"@ArnaudJacobs i'm still such a newbie, but i dont know what i would do without twitter!!"
1753158188,neutral,iamtehfox,"Standin in a forest, just got the maddest photos taken"
1957398769,worry,Susantse,"its at 3 am, im very tired but i can't sleep"
1752322923,love,Mottchick88,"@southernbell361 Yeah, Jimmy Fallon is back to do a skit. Yay!!!!"
1753517811,neutral,Tory_x,128 days till beyonce
1957275627,happiness,sophiastication,@assembled ive been there before  haha
1751715798,hate,JulianaMarie,@LiteratePervert kewl - standing by to be rocked
1694382598,neutral,Tag7Fotografie,Found out that one great thing about living in Switzerland is the delicious bread - sometimes little things can make a difference
1753648090,fun,KSCB92,#f1 soon  good luck brawn and mclaren fix up look sharp :p
1753417523,love,rewindyourtime,@geishadoll you're welcome Chica
1963783587,fun,FutureMott,Hav fun at heav y Metal happy hour you guys! In the future @staygangsta accadentally sets it on fire while smoking with @grayblue
1964319554,neutral,peeriecat,"On my way to work, cant be bothered"
1962781862,worry,Minkpuppy,Migraining today--the naproxen sodium tablets I took are helping a little but my neck is now killing me.  Need my muscle relaxants
1957512735,neutral,TalkingTwilight,"So, I am working on the news as well while I am doing all of this &amp; Rob is all over the place!  No wonder that boy never gets left alone!"
1963331407,hate,DJEROCKSF1,Delayed flight  San Diego to Las Vegas. Why do delayed flights feel sooooo damn depressing!
1751502831,relief,nordette_verite,"@seetiggerbounce White House Correspondents Dinner, funny stuff for political junkies. #whcd   I'm a recovering addict."
1753009856,love,unitedstatesfre,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
1964827674,fun,lowennn,i don't know what i'm doing  i feel so empty LOLLL cheesy but true :/
1694492560,neutral,babypoef,@david_henrie  Can you do a shoutout to holland please ? You got a lot of fans here!
1965658823,sadness,paaaulaaac,@Lilayy same here. like i know there's people who have worse lives than me but i wish i could go back and change some aspects of my life
1964957394,sadness,2cute_2001,@RareCandy I wanna go but my car not here...
1962665728,surprise,ItsCariSnickas,"Hey Dont Feel So Good,cuz i got in a car accedent yesterday."
1965676201,sadness,Daylin86,Off to the gym by myself!  no fun!
1695222079,neutral,Danni41,@spawn33  hahaha awww just wait until mid-August
1753681183,worry,F1_Steve,@LLC1983 Thanks
1966209046,sadness,ChesterPDexter,@ArtyTheCat oh noes I missed you again.
1964599609,sadness,MKCOL,@RobbieBarnes No Sky. Terrestrial analogue only
1964761701,worry,ohmygrace,mattress armada needs to play a show soon or i'm going to be seriously sad
1964143621,worry,jaffejuice,@gregverdino I can't believe you tweeted that. It was our special moment
1956971206,sadness,brokenangel1982,So sleepy again and it's not even that late. I fail once again.
1695545833,empty,nomadglass,Talk at you all lates!
1694126496,neutral,DonoLooLoo,@annyo84 we will!  we shall meet somewhere between utah and indiana.
1753517444,happiness,soozeekyoo,Tiesto in Vicky Park - how excellent
1963371547,worry,Miss_Lizbeth,@jesslo24 oh no Jess I hope the person is ok
1753176344,neutral,MCRIsAPleasure,@mcraddictal byeeeee
1752193787,surprise,lexyvee,took the most amazing power nap ever. now its starbucks time.
1695278676,hate,Medini,@Mfjmaf Namaskar &amp; Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !
1695249681,happiness,3Kuuuursty,@xHayleeey they are finally getting ready i see on msn  ahaha  have fun fun fun
1752870699,neutral,thejenniferwong,at tokyo table
1965871303,sadness,IanPaulKid,Gonna miss Thick As Blood next Friday
1964053983,surprise,babyhick5,dammit.  I need new cupcake tins
1750930618,happiness,Ps8612,@lancegross http://twitpic.com/4vd89 - such a good looking cpl!! can't wait to see what kind of kids y'all will have!
1695509429,love,TraceyHewins,@annwhit hiya! been looking for you1
1751918563,love,julesy,"@paintedwhispers i miss morimoto! he's too strong a challenger i guess. oh, watch ace of cakes at midnite! they're doing a 'Lost' cake."
1753256558,neutral,Sydeney,is watching 1000 places to see before you die
1957359317,sadness,iwishiwas,"Holy shit it's super sunny, Friday and Whitsun, my tube is deeeesearted. Wish I was in the park  http://tinyurl.com/ns2l55"
1958055789,neutral,jenniewhite85,@atlumschema thank you! need to pass my test first
1958067960,neutral,BisexualManiac,@TheSims3 well us Brits have to wait a few more days for it!  I thought it was all gonna realized at once! I guess it's worth the wait!
1694627882,neutral,rahulgoyal1986,"@ShivaniRamaiah depends if u're applyn for credit cards or debit cards ..  in delhi, I got a new credit card delivrd in 14 hours"
1963704566,neutral,JenJenXD,@gfalcone601 Is It The Bit Where Hollie Started Crying?
1962374307,worry,penguwin101,"The sun just came out!!! Pray for me guys!!!  Writing skills test   No pass, no class, no graduate -.-"
1957560149,neutral,cyberoidx,IS BORED. Can't even tease people now
1961567207,worry,BeadieJay,@fightingfatigue Got any tips for a mum of a 14 yr old with CFS who can't sleep at night. He falls asleep about 4a.m. till midday or so
1961689352,sadness,ComcastBonnie,"@cindyefolson the signal that makes your internet &quot;go&quot; is pretty bad  getting a tech out will get that fixed up, though!"
1695191555,surprise,greatcorbinski,@robertfreedland it IS a universal treat!!
1957145817,hate,Jessicahhhh,"gonna get off to try and catch some Z's, no more high school after tomorrow! which really sucks  i wish i didn't have to grow up!"
1966110120,neutral,breeski,Wow it's like a VPL fest in front of my office right now.
1694512030,neutral,redeye,"@JofArnold aha, so that's you.  I've been meaning to take a look. Looks cool. If you could just get a pool in there"
1752562979,happiness,mcarta7,"writing out mother's day cards to mom, aunts, and AMYYYY can't wait for her to be a mommy"
1695191710,sadness,OfficeBitch1,In pain from earlier gym session - a necessary evil after too much beer this past year
1962200824,empty,KarlaVasqez,@nick_carter THE LINK DOESNT WORK
1753789195,worry,gattermeier,did it!!  back in pakistan! - http://bkite.com/07kBQ
1961876240,worry,TMariePR,@LifeCoach2Women  i wasn't able to go the conference.so I didn't get the outline.. however I have been doing my own &amp; it's coming along.
1694836169,love,taasshhh,Dancing was alright todayy still doing Jai Ho!!
1694238710,neutral,faconti,Bom dia  Rembrandt Impact Basin on Mercury - http://antwrp.gsfc.nasa.gov/apod/ap090504.html
1964969489,neutral,charlyrae,and now its raining
1965952588,sadness,Kaoryn,Wish I could be heading to LA for E3.  *le sigh* Maybe someday.
1693995083,fun,cheapcheapcheap,@SashaKane I am absolutely craving a brownie with ice cream right now. FedEx some over!
