tweet_id,sentiment,author,content
1694274257,surprise,musicchild0,Making a birthday song to a special person!!
1753822492,love,macmuso,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!"
1965463698,surprise,nursecassie,@kyliexmonster WHAT?! i was wanting to see that show!!
1963562459,boredom,danidooyo,is stuck in traffic
1960322665,worry,muhranduh,it doesn't feel like a friday
1957229464,worry,kimhallows,is feeling really sick
1957518521,worry,AlwaysTheHrdWay,I no longer have a ticket for ny
1963228221,neutral,roleychiu,went up to the 9th floor of our building for BC Hydro's 2010 open house thingamabobber. I love their office  its cozier than our 2nd floor
1694492660,neutral,James_Waters,@NiaBassett oh that's Star Trek  going on the 7th already. Woo!
1966155283,surprise,_writersblock_,Eli in the ER  they pricked his finger for blood sugar and he was trying not to cry http://twitpic.com/67z2q
1753381888,love,brycenguerrero,Ill catch you at the very last second
1694274471,hate,gabvirtualworld,They are unloading a Leopard Tank just next to my office window. Hope I didn't piss off anyone
1751143814,neutral,peyton_scott,Gonna go watch Jackson's band play and then going to the band after party
1694402032,happiness,lildorkette,"@taylorswift13 OMG! Taylors in London! Your near Scotland, please come visit Glasgow"
1694903932,fun,Sai_SHEDIDDY,@Robert_day26 ~ Awwwww have fun with the fam boo boo
1960528203,worry,robots_,@yerex i want to adopt him
1961534707,sadness,colinrchorley,"Saying goodbye to a good trusted friend today. Goodbye free Sky TV, you were the best friend anyone could have had."
1751430334,fun,mommysnacks,My tweet is on cheaptweet.  You wanna vote for me  http://cheaptweet.com/t/syopvd
1961544816,neutral,alonelikmacauly,"@EricVespe i would but he's premiering avatar footage and can't do it then. also, we better hang out."
1963319587,happiness,joshsandoval,Workout done for today. Now time to get ready for work
1694072399,neutral,xiape,"@Dutchrudder I told 'em that the English have a special quality when it comes to cussing! Welcome to the fun, Dutch!"
1963179761,neutral,faithycent,@lorenatierra I'll be back home on Monday.
1694238716,love,Cranialstrain,@breadesign Congratulations chap! Pass on our love to Claude
1694220686,empty,DominaCaffeine,@AliBee16 *waves* not quite some of us are still lounging around   How are you this morning?
1964531789,sadness,jreddaway,my little sister told me i have a double chin  aww
1957400803,sadness,ArythMourn,really annoyed that work appear to have blocked facebook now...
1961145561,neutral,LeoWolfe,"@TheHyra u beat urself up a lot.  stop, please? Just do it! Like Nike. LOL"
1695028899,empty,TizBanana,"@BecaBear P.S. Culled a handful, esp followers (spam ones with NSFW links that I did NOT click on). You made the cut though"
1963728060,worry,KauryP,sees the finish line disappearing in a plethora of emails!!!    WAH!
1694586073,happiness,robinshipley,looking forward to Ben's baseball game tonight
1694726528,love,Astrofiammante,"Man on Wire every bit as amazing as the publicity and reviews suggest. Very, very strongly recommended (even for vertigo sufferers  )"
1694533191,happiness,DDrDark,@charavel nice! now gimmeh some nice stuff
1751289131,happiness,showerman,@AdamTheStudent ISP all sorted i gather?! cheers for the bday wish too
1753550086,sadness,pavelegorkin,Strange day  I forget all what i can
1752051221,worry,darkiieboi626,@IAMSNARKY hmmm how bout my boi an me jammin sum john stephens for ya?
1694906502,worry,RebelRod2010,"could barely sleep last night, ugh...ANYWAYS good luck with finals everybody!!! don't rush through your tests!!! lol"
1957681266,neutral,akihabara_edo,wonders when all of these end... hay...  http://plurk.com/p/wy9wi
1961058120,neutral,BeesLikeZeebras,More BBQs  Might buy some disposable ones some time.
1752088056,fun,csupo,@AnoopDoggDesai i haven't watch it yet... but it seems like a cool movie.. anyway happy watching...rate it after u go watched it yea..
1695134872,fun,natiakel,"@marcuspowl Hi! Waking up, and not lazy at all. You would be proud of me, 8 am here!!! Btw, nice colour, not burnt."
1964289934,worry,ddlovato,@mileycyrus I miss you...  come over and say bye before I leave!!
1753215621,fun,Sb_kiCkSNdxCks,"better get to sleep, dodger game/mothers day 2maro  ewl i have to wake up at 8!"
1962232308,worry,joninahernandez,I ruined my lunch by eating half a bag of cheddar popcorn....now I feel sick.
1965443907,surprise,vanmeerbeek,@XtineSamonte  what's going on ?
1752053331,hate,sophiebaron,@cjusk im excited for those pics  send me urs w/ him too  i &lt;3 photoshop lol
1962241537,neutral,AceLovesU,"I haven't been replying to people because seriously, I haven't refreshed twitter for a while. @ZindelaYentl Sorry.  @erinmcfly Thanks."
1961082009,worry,klafka,one of my cat's is sick
1963125140,sadness,anna_banana_15,i miss my boo
1753695591,love,LoveEmms,@elijahr26 Hey thanks for following  Love the name Elijah thats what im going to name my Son
1962865511,worry,hezness,"@MelissaHourigan i wish. i'm on lock down  we need to catch up, though. seriously."
1753534371,neutral,midilli,happy momies day  http://bit.ly/Skqli
1964049083,worry,AndyKWHau,@jeremycowart I love #polaroid - such a shame they don't make the film for it anymore
1964163179,surprise,sallyslytherin,"@glasgirl GAAAAAAASP I didn't know it will be the final one!!  Sad, I've been reading those books for years"
1957265895,neutral,himynameisdath,need a camera blower.. my camera censor is dirteeh..
1960496091,worry,alexisnoel,Wants somebody to cheer her up
1957153131,enthusiasm,Lau_Morales,"@drewseeley hey i loved ACS but i had to see it online, is not here yet   cant wait to buy it!!! you look amazing there"
1965659517,love,starshine1981,Getting a pedicure. I love these. My massage did not include a leg/arm/foot massage today.
1753198092,love,flake86,happy mothers day!!
1965505585,fun,dolcelaalaa,@DomCorleone  oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor
1751034722,sadness,SiriusMz_Stylez,IM FEELIN RITE.. THE MOOD FLOR TWITTER AFTER DARK...
1753399537,happiness,Flintsgirl,@augustine25 TY my friend. Yes ur right.... a daughter is a daughter forever.
1752505638,worry,lorettak,"@MichelleMontana lol..well..no. I've had insomnia since I was 23 :-/ &amp; since then dont sleep a lot of hours, but the ones I do are great!"
1960489983,surprise,nadinenatalin,says ptour2 tom.  hello school again. shit! http://plurk.com/p/x15fh
1753756979,happiness,_Tim_Tam_,@SherriEShepherd Hey Sherri! Thanx 4 da messages Wondering if u could follow me? Plzzzz
1751575475,love,natneagle,@Lady_Luck13 they are SO cute
1962385190,worry,jinnyjinn,"@angelabc hi angela, can you check your email? I need one thing from you (sorry if it's your day off  )"
1956991673,sadness,M0anique,@cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS
1694952879,relief,rachelbeer,"@NatFace Ah - yes - that track is also on the compilation, with Kenny Rogers"
1957663256,worry,agiftedmind,You all have no Idea how badly I wish that I was at botcon.  Oh well! NEXT YEAR!
1753728779,love,auzah,HAPPY MOTHER'S DAY TO ALL MOTHERS!
1753074238,neutral,LovableKeKe,"@DawnRichard Dawwwwwwwwwwwwn, I hit u back and told u y..........so please Read it, and pray before u decide"
1963135938,neutral,hyperkiddiestar,Track &amp; Fiel was proably canceled.
1961136959,sadness,Moyf,@Flickie I'm dead bored. but also dead poor! Student life is a piss take!
1751361334,fun,pranjalshahi,i jus love doin night shifts...will be done in an hour
1752872899,neutral,josephbayot,@shirkinerd thanks shir  I got caught with the commission once but now I get amazon.com gift certificates and they don't take one if I do
1752822797,empty,viafalyn,@poopiesanchez in clearwater
1694219898,happiness,stellarxflip,"Sometimes after a long weekend, you just need good conversation. thanks bro"
1966317710,hate,carlaloo,Forced to eat red hotdogs coz I'm starving and there's nothing else for breakfast. Ick.
1694071079,fun,OUBad,@miss_tattoo Hey girl. I'm a new follower - I think it's awesome you've gotten the chance to get so close to Donnie. Very cool!!
1694164781,happiness,empuk,Awaiting to watch lfctv @ 10am  liverpool vs newcastle game from yesterday!
1751854565,relief,cnicoleprgirl,@worldfamousKid awwwww poor Drew... I hope you feel better before Krush
1966312990,worry,mmnuse,I WILL CRY!!!!!!!!    I can't believe that I lost the chat!!!
1753198693,happiness,WollemiPine,@nita49 A big ginger and white male cat and a little female tortoiseshell. Both indoor cats and rule the house
1752823963,sadness,mdoylegraves,"strongly agrees with Jason about Wolverine, but not about Hugh Jackman.  Sorry. No kids for this Mouse."
1694726203,surprise,YatPundit,@nsingman i got followed by one that says she doesn't talk to &quot;god people&quot;-i wonder if she talks to &quot;goddess people?&quot;
1753417684,neutral,samgillespie,@pennydog seen him! he's beautiful
1695845047,worry,gracebortnik,@j3nn1e time-warner? talk about AOL. we did our presentation on warner bros.
1957460511,worry,Frankkken,i cant find my itouch for the 64577 billionth time n i need it to sleep
1961190858,worry,peacelovegators,It's 82 degrees and gorgeous out.. And I'm stuck in the library because I have a midterm in 2 hours.. so lame!!
1751324257,happiness,erasplaza,welcomes my nephew to the christian world.
1753137933,happiness,xtelleclassique,I am having the TIME of my LIFE
1695252154,happiness,dubgal24,gonna get out in the sunshine
1751071738,happiness,LParkit,live long and prosper
1966210418,sadness,JaymEsch,@wita  Still think it's unfair that Infamous isn't on PC. =/
1960718708,happiness,PrissyPercy,@arlastouch nothing yet  still looking....but lets for sure do lunch next week!!
1753366424,love,Danqerous,Happy Mother's Day x3 ..Mum? I love you
1694859560,fun,LaurenCranston,gonna be a longg day but fun - senior walk finally
1957460736,sadness,Icykyusya,I'm havin the stupid stomach pain again &amp; again... Today is my outing with SPH frenz &amp; my stomach nvr fails to dissappoint me. Haiz
1753176978,empty,jennx65,"@trendscaping Check and check!   And yes, I did (and am)!"
1695310045,love,SoTwisted2,@DonnieWahlberg Cant wait for DTE in Michigan this summer you guys are great look for me in the customized NKOTB Track Jacket
1962896279,worry,kepps,Pwnd from all sides
1963649366,neutral,thersa,@skagod69 one of the usual 2.
1961416770,worry,youToldHarpo,I need to get it together before Ricky gets home. He is not going to be pleased about me breaking up this damn bathroom
1751142358,neutral,SistaRayRay,@NJDemocrat I knew something was wrong with this guy.  Now it's been confirmed!  Thanks for the pic!
1963111788,neutral,aokgirl,Been i while since i've been on.... bogged under with exams!  Eugh. At least theres only 2 left!! Britains Got Talent!!
1957687260,sadness,zacktate,@LaylaNatalie nowhere babe  ice come to do a few jobs here this morning *sigh*
1965985261,worry,KillRockandRoll,"@kericontrary not  you, me, just drank too much."
1752021343,neutral,jghope,@cdlowell Jars was gonna be my answer
1965942344,sadness,julietsroom,tried to swat a fly with my Buddhist magazine... bad karma
1963583023,happiness,WierdCrazyMofo,Aww what a sunny day! Tasty barbeque with the family (: Got bad sunburn though
1694704925,neutral,cbfire,Sunshine is back....... having a hair day  new due
1966346870,sadness,sheridanmarfil,@sfitzpatrick924 bahah sadly I am not
1694349759,love,Jayhirst,"@burntoutcar Just for reference, I don't own that dress either. Sounds like LH was a good Fopp buy then"
1751464424,relief,pattywuu,@rsxy ive been spending time w/my momma! we're celebrating mother's day for her early  ive been good! how was woodburn?
1965363621,worry,northernNether,"Sick. Feel like jello, can't talk, and delirious."
1957729651,worry,Toddles88,my knee hurts!
1961375203,neutral,yraffah,My 70-200mm lens hood fell in the #red-sea
1753451625,happiness,karmadillo,@timdifford ohhh beautiful place. You on hols? Go steady on the mead!
1962883759,relief,tgregory78,never mind it's closed  sorry Miley
1752192287,love,so__what,talking to my BABE  he's amazing
1753585429,relief,skybluesfc,And the Sun is shinning.........at last
1752590487,love,gabpreston,yay mothers day  i love mi madre
1751322749,love,Meghan_H,@Lilayy hi.wanna see 17 again again with me ;) i'll fly to cali and see it with you
1694769757,happiness,tweryll,@monicafrancesca congratulations! woootwoooo!  @ginoboi great game!  nakaka-hyper kayo!
1960493118,fun,LKay77,trying to win tickets! com'on dc101...
1960258624,sadness,AlyxandraB,At work  oh no it's the first day of monthly visitor ahhhhhh
1966077596,neutral,BingALing4503,ToonTown is down
1753905153,happiness,sue_jr,going to watch boy in the striped pj's hope i don't cry
1694110242,neutral,Muffi_Jo,"Home, good night world"
1966039265,neutral,RochelleNoel,@Tabiamusic i skyped u  las nite
1961552087,neutral,lipstickscars,@SheIsAnarchy
1753157270,sadness,bucksatan666,Only just past 8am and already been spoiled rotton
1957180100,worry,MARCisaballa,My tongue still hurts.  I need to sleep!!!
1753049793,fun,christopherrr,Dancing in the rain makes of complete
1961186781,neutral,Mr_McFox,So many wires to sort out
1751887994,empty,jazzy71492,with thee ladies getting retarded
1965504828,worry,pato_30stm,@fallenfrommars yeah! but too late hun  lol
1957397161,hate,brittina,Dang you internet. . . Its been down all night. . .
1960581168,happiness,hanagirl28,@menchuly it's Friday and sweldo day too
1962003761,surprise,hamaddar,"@awaisnaseer I had mailed @badar76 for something, you got the e-mail, I didn't which should probly mean I won't get it"
1751430793,sadness,Wonderfuller,With alex
1751642084,relief,rykidricochet,im officially done with school til fall.
1962617950,worry,Elabeth,Dang  I left my Rolando's dinner leftovers at home! I knew I should have put them in the shop fridge last night before we left downtown!
1751642076,surprise,scenexxqueen,@heytheredeahna NO WAY! i didn't know he was singing ROF thats without a doubt my fave he has done on idol thus far!! EEP~fangirl moment
1965690612,happiness,brojoghost,@Cadwaladr omg yes!!!!!!! but I have to get ready for work early tonight  I have payroll distribution duty
1753466925,relief,kurtisblow,Sleepy time..   happy mothers day all u momz
1753886198,worry,kateblogs,@rustycharm Evening  Yorkshire's warm but overcast. How's NZ? Don't tell me - dark lol
1751537912,fun,RealSelenaG,@officialjosephj Hahhaa okaay ily! Lmfao
1694257079,neutral,traceysok,its Monday and all is good
1694293492,relief,dda,"Nope, thank God, not on Air...  It's a REAL application, compiled code..."
1963942389,empty,TheRaizinShow,Even ARNOLD couldn't save the parks  http://bit.ly/WSM5J  - How is this providing jobs?
1965367429,sadness,hawkslover10,"Really missing hockey already.  Off for a night in Dtn Naperville.  Can't wait for the day off tomorrow,  I have to work Sunday."
1752123454,happiness,sasha_liz,http://twitpic.com/4wehl - graduation pic
1694789604,neutral,JakeBonifield,"AP gov exam. Haven't looked at this stuff in months. What's that? I'm a total legal nerd and know these cases like none other? Oh, yeah."
1753136293,happiness,krist0ph3r,@rohanbabu I brought a buffalo 320gb for 3800...it has the fastest transfer rate for a usb hdd...I benchmarked it at 34mb/s on my comp!!!
1753075270,neutral,losingmythighs,@hockeygal4ever SSSSSSSSSSMACK!!!! Get back at it girl!  Are you doing WW?
1962262932,sadness,qbert2,r @njsharkman  that squeeze bacon looks like poop
1957130295,neutral,seanbonner,@seanpercival Unless that invite comes with a beta key I'm not going to be much help...
1694292073,neutral,elorahh,@dragonflly93 I'm writing more fanfic.
1694422567,worry,hanaames,@joeconway ahhh.. what about the others? like #hoppusday and etc? I'm such a spazz
1695619753,love,HybridRX1,@alitherunner yeah I know. I need to get back into twittering. Just haven't felt it.  but yes. Thank god for txtin. I would miss ya more
1752383079,love,sweets_89,Love ice cream... Love cake... Cookies and cream ice cream cake tops them both
1753903237,neutral,CateP36,@BlokesLib thats where hitting enter before u check the tweet can get tricky!! I was rude without trying to be. Makes a change!!
1962842936,boredom,xericaax,fml. forgot alli's dance recital is tonight. now i'm stuck talking to munchkins all night instead of being at devon's bonfire. :/
1694070823,love,jayjay8809,Engaged May 1st to the best guy  I could not be happier! I love you Jay!
1960809900,worry,GlynisMenace,@SquishT77 So sorry to hear about your mum.
1753729116,love,JULIettaR,"Happy Mother's Day to all the Mom's out there, but especially to my wonderfuly Mommy"
1693997207,sadness,Niraja,"@neo_kryptik the usual... applications, checking statuses, reading stuff that's ... wel... not arbit  etc"
1695618208,fun,hypnotistchris,If you are new and in need of a few followers say &quot;TWEET ME&quot; Person with lowest followers will get a shout out!  U have 30mins
1752159819,happiness,lykethebyrd,@aimeesays aww i hope it does fly by because JT episodes are usually really good (and it's early but so far this ep hassn't disappointed)
1695444489,love,zacwoodward,@laurendaymakeup haha have good dreams  haha best friends forever! haha. be sweet to presh bailey   zd?b;P
1957114960,sadness,derntrex,I don't wanna go back to work   sleepy time.
1962577925,worry,FayZ,macbook dying. switching to iphone.
1694770427,love,laurenmcartney,@TrIsHa87 dan humphires is the most adorable human being ever   i &lt;3 &lt;3 &lt;3 him
1694052377,surprise,xoxoxoe,"took mr timothy for a run, he's quite fast if i hold up his bottom"
1694707985,fun,McKroskey,This song is a slap on you face!!  ? http://blip.fm/~5jib6
1966331914,sadness,jmiller24,is Jay Leno's last show tonight
1966354679,worry,oumiec,@tobefreeisme I would be scratching ma head toooo
1963454052,sadness,emkizzle,soo sick. i hate my life
1962435751,surprise,puffyman,wow their is no pancake mix
1753237937,love,Siddy71,@walkingthetalk So true Donna  Wish you a joyfull sunday ~Siddy
1963349366,neutral,fremlindigital,Now I have no SKy until Monday
1961646420,worry,DivineUnbroken,"spent the whole day editing in Pro Tools...i luvvv this thing and am becoming quite the pro, but it gives me insane headaches."
1957593508,neutral,maattatoio,"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us"
1694770883,neutral,bdrewskies,rearry rip. Youd never guess what i ate..
1753051305,love,ricz_abyss,HAPPY MOTHER'S DAY
1963564442,hate,mvidaure,@RawrEli Aww that sucks
1957156484,hate,dj_melza,"sososo bummed, like really bummed, i hate this rain, ruin my date..."
1964246823,fun,marauder_bex,So aparently my Out of Sight album sampler cd only has the video on it
1963134925,sadness,vkrol,"Gah, I'm jittery and upset for absolutely NO reason..."
1694811651,happiness,xlxblondiexlx,"Went to see Priscilla Ahn last night, was amazin! so were the bands before her actually"
1964782707,sadness,speekingtree,"Ps BGT was both fab and sad, I thought Greg was awesome, sad he's gone but a child will always win in that situation sadly"
1960956506,worry,allaboutcricket,Was meant to go play cricket but can't get a lift so I'm now stuck at home watching the Apprentice on a lovely day  http://ff.im/-3niD8
1696178698,neutral,TaRAWRRR,Has Ruth today
1960491812,neutral,steveh11,"Oh, great.  I suppose it was inevitable I'd get spammed on Twitter, too."
1753236307,love,shrnclrk,"@troublebrother no, stay and play!!!"
1963744251,fun,brentforrest,@martiningram that's a brilliant idea! only one buzz though
1964533889,worry,Nayla18,"My boyfriend just broke his wrist, now he might need surgery  im so nervous"
1966122663,worry,SallykinzzSugar,GRRRR!!! It's BACK!!!!! And what I mean is my headache  But on the *       *        bright side....it's only on one side!!!! /\/\/\/\/\
1957364066,worry,histapleface,I have to goto work now ahhh kill me  my life isn't going the way I want it too atm. Ta ta kids x
1753871424,love,brainbits,@emilybaranowski congrads on engagement/bridal shower! sounds like fun for upcoming &quot;jump out of the audience&quot;  wd love to join in!
1694856199,fun,KamekaD,Morning Twitterland! Countdown to TCI begins again... Will get through Monday to Wed. knowing that I'm outta here on Thursday! Woo hoo!
1694364338,surprise,bennyboywonder,@windswept_trees  True. That's kind of your style isn't it  and less of the &quot;old chap&quot; ;-)
1964949423,worry,AJSleight,@gail_collins I'm not sure I understand how this twitter thing works...
1694034148,enthusiasm,ItsDawns,"@TerriCook  Well I hope you have had a good weekend and even more so have a good day at work 2moro its already monday here,so far so good"
1957754687,sadness,Money_A,@iamdiddy it is so sad that me and my roommate fry chicken just about every night @ 330 4. We just finished tonight's batch
1957251210,worry,ryankelly81,@nassrenj I miss u guys too  I prob won't b bk til august sumtime... But if I come bk anytime b4 then ill 4 sure let u kno!
1753823074,empty,youngnatho,@niariley follow me too
1752445219,love,mel_7898,"@RobPattinson_  I just want to tell you that you guys are amazing, thanks for Twilight. I can't wait until New Moon comes out. Melissa"
1750931478,love,jessicacurry,The Goonies. Projected. On a garage door. With my friends. Amazing.
1695476693,relief,kayleymoore,"am chillaxin after a busy BankHoliday, Hope everbody had a gd wkend! Holiday in 12 days!!!  xx"
1960819672,worry,brittney_sum87,Sitting @ home sick.... wish this cold wuld go away.... start skool mon!!! yay!!!! not so much
1960710520,worry,xdiamond_doll,@SolarAvada - DAMN. LOL ON FRIDAY.? ITS NOW SATURDAY HERE LOL. IM IN AUSTRALIA
1966133295,neutral,iGoldeneye,@BADDESTnLA I'm in traffic on the 405 and I still don't see the sun
1752984772,neutral,xXMCR_LadyXx,@MCRsavedMilife night
1957477598,sadness,morwanggg,is feeling so bored... i miss school time
1694707929,enthusiasm,UniqueGuitarist,Away to the cinema tweet later may the 4th be with you all  x
1693977783,happiness,Kirkdam,"Hi all, just recovering from a party, looking forward to an exciting bank holiday around the diy shops...life cant get much better.surely"
1694070573,worry,Paul_werewolf,http://twitpic.com/4j9eo this is  how it looks at nights
1752445418,enthusiasm,RheaBea,@StreetPaparazzi  whenever you are mama!  Let's do it
1753758591,happiness,tamspstyle21,I wish  I could choose what bands played trash on june 20th...hmmm!!!
1957264644,worry,annzhou,tiiiired but i cant sleep
1963724300,worry,MandyPandy32,@eBlondie I know...heartless souls
1963551909,worry,abcicantcount,My 89 year old grandma in Chicago is having emergency surgery today....
1965426178,neutral,denisepraill,We'll miss you @dougvs...   Those lucky Edmontonians!
1752673834,worry,livecrunch,"@GenesisFireMoon Ah sorry to hear that, just saw pic of chi. and looks cool  I got beagle and ori-pei"
1962319180,worry,Super_fresh,"@AnditisLiz Hey Hey!! I got this custom designed, one of a kind Superfresh T over here with somebodies name on it collecting dust"
1957408530,worry,kaylee1234,"@andyclemmensen aww haha, i want one but can't get one coz u dun  have my number"
1960556130,worry,BrooksClagg,NEEDS an external hard drive. I don't have enough money   &lt; I don't wanna give up my music! &gt;
1963370608,worry,mckenzie09,Tryin to upload a new pic but this shit says its too big
1962029123,sadness,lewisreilly,http://wave.google.com/ &lt;3 Google ... wish they'd spend a bit more time adding bits to Chrome though
1753008158,love,khyungbird,@debaoki Thanks for getting me bottled water.
1963742668,sadness,jaimedurante,@aaronhoskins I fucking miss that band so so much
1753696778,happiness,Zoezxxx,"@LittleFletcher I saw the play of it here, it was amazing"
1694240281,happiness,myfolklover,@Steph_Atticus Thank you
1960376921,worry,forgetmaine,i think 90% of the irish population of manchester have come to my house today yet none of them are the 1 person i want to see
1965484387,worry,kmbyoung17,Scared  waiting for the call
1753744095,neutral,Daisylittlestar,@sandy195850 Bit of sunshine out there and it perks us all up  Especially when you have a mountain of towels to wash and get dry!
1751285743,neutral,JCMA90,@mantia a mouth for sure
1695083029,happiness,wow2000,"@kariannanas hahaha, I was busy, now I see what I replied to you! Yes that is true"
1751396384,relief,Strabismus,"@WalkingHorse Fear not! You deserve alot, you care for animals. )) I'll get some food, don't worry!"
1695511913,fun,Frassington,@deversum I've gotta watch out for those stealth skillz! I always forget.
1753820107,love,Ceza78,Had a lovely Mothers Day
1965312247,worry,iFroggy,Realized that ManagingOnlineForums hasn't been reviewed on AMZN in May! I'd love if someone would share their thoughts! http://is.gd/JolG
1751818852,surprise,deighe_d,@theevilgumby oh that was when he went down to the crowd...how epic dude
1966065301,love,Beyondlite,@fattireale75 cup cakes are sooo yummy - but would have 2 have coffee chaser- u know where that can lead
1694878797,love,tuileries,@arepeejee love Dawn of the Replicants! love music monday!
1753094024,happiness,MsIona,I'm Still Celebrating My Bday Even Though It Was Friday
1960586640,love,ladyquest31,im not feeling like getting myself in motion to go to work...
1964672757,worry,CROOKLYNMAYO,Hey @itsmskay sorry about your headahce
1961435671,empty,wtf_elye,Gonna nap n chill then probably go to the movie later. Ugh i have a headache this sux ass. Cloudy day too
1964083751,worry,ericasmileygurl,no boby will not talk 2 me
1963990056,sadness,TheRealJerri,@wojo4hitz @marchingstars @winkiedinkie @erockett89 Now I feel left out...  All alone in AZ...lol
1958048749,love,loseoxygen,"@effyobie LOL. dood, i love you and miss you."
1695580160,happiness,HelenGormley,going to the cinema to see ghost of girlfriends past!
1966263058,worry,cdeison,My picture won't update.
1751608541,happiness,cosmicrat,I hope they re-run this nerdprom later-  sounds like they're having LOTS of fun.  Thanks all for the play-by-play
1957361291,neutral,zeroseven_,almost 100 cases of swine in australia. hope may still decides to come visits me
1695279672,worry,HtownsSupaSexxi,"Going lay down, I'll get up officially @ 1! Yes 1! lol Good(night) again!"
1964560446,sadness,SongoftheOss,"@_CorruptedAngel my god, really! Really? 50? Christ"
1962222789,sadness,ThrillaEnt,@JazzyLadee1908  I try pretty hard to engage everyone I follow! Some of them lack interesting shit to say so they end up unfollowed
1962022144,worry,SteppyD,i totally need to go to the doctor for my arm...this bitch is STILL hurtin like hell      i shall return
1752384884,happiness,younginn22,http://twitpic.com/4wh0o - My mommys gummy mothers day posterrr!
1961413599,sadness,PrincessNene08,Dang my own LDBF didnt give me a Follow Friday shot out
1962823425,sadness,savvygrl,@Valholla that's sad  what kind of mess are you getting into this weekend?
1963525231,hate,estep946,Ummm I'm really f*cking annoyed that my computer won't let me get on facebook. every other site known to man--yes-- facebook-- no
1694930319,neutral,Starcryer,@ayou055 nope... it is telling you that you want cameo creams
1752159875,fun,taryn205,@xVOJOx It's kind of like your birthday is 3-days long!
1695164637,happiness,Tom_K_Morley,@ferretprincess Hey Miss Jane! How are you? How goes the film? Hope all is good with you and your family
1963217366,neutral,Nightowl71,She had a boyfriend
1753601260,happiness,radcookie,had a shitload of fun with her friends
1962373197,sadness,meshee722,Soo sad my McMcBuddy thinks I look like I could have a little rainbow  ... I like burritos ok! BURRITOS!!!
1965388566,happiness,adeytengs,Thanks to my assignment im off to work today!
1963863218,worry,j0nna1321,going to work soon and so excited!  ugh id rather pluck my fingernails off
1964849890,hate,Tsela,Using a temporary mouse since my trackball is breaking down. I can feel the RSI crawling up my wrist already  .
1753498936,happiness,samanthacoxon,@bradiewebbstack every time you write a tweet the always make me smile  just had to let you no
1753415376,empty,SamanthaDH,@petrilude &quot;Shaking My Fucking Head&quot; or &quot;So Much Fucking Homework&quot; according to Urban dictionary
1960534684,worry,tenelilli,@happylovesChuck I know. But the second problem being: he doesn't REALLY exist still applies. Shame
1694665727,love,Mariakri,@melissahelene I'M A CELEBRITY TOOOOO!
1695002580,empty,keira88,"@LP_laura_LP ok thanks for the help! I hope they respond to me sooner or later, then! thanks!"
1694254759,happiness,SimonGlinski,big shout out to all my home girls you know who you are
1752384105,love,SlavetoImpulse,says: &quot;Happy Mothers Day!&quot;
1964222253,happiness,jenniesloan1,@nizhonipetphoto i wannna go   i wanna go anywhere but jersey
1694419814,neutral,youaremymiracle,Talking to Sarah and Lisa!
1695510699,relief,ghostyouknow,@b32 WHEW!  I'm just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words
1753632786,neutral,bbrownnewcolleg,"@ULL Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I'd better get some rest"
1752725133,worry,charlesstinger,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
1966052536,relief,nurdayana,i was so bored i decided to iron all my baju sklh. thn i realized i hate doing tht. so all i did was iron a sleeve HAHAHA. im off to schl
1960449828,worry,steve_nicholls,.@daveharte ... and now I wish I hadn't
1752797260,hate,ipapi,@iam151 and you suck horribly  the world is at an even balance
1960601518,worry,Ally_BCheah,Well it's friday and usually the start of something awsome...I'm not sure if that'll be this time around  I gotta shake this
1962253845,boredom,BBCasper,@BlueEyedGirl18 One hour and fifteen minutes.  A dreadful wait.
1964247206,hate,luckygnahhh,"Ugh, okay I'm going to go shower now  and then shopping with mommy, let's hope I don't pass the fuck out."
1695376526,neutral,emskiy4,@taylorswift13 hi I'm goin to see you on wednesay at shepards bush
1752774940,neutral,sweetsexyshelly,@Nickman611 timberlake... Sorry I am late  caps such I hate them lol
1965259968,happiness,unknown8bit,may have unintentionally snubbed someone due to my ineptness/shyness. feel badly
1957739289,worry,soliniguez,"So I played this game , yeahhhhh I lost  I'm inlove ughh....really cause I'm such a fool."
1957191630,worry,ThePoonie,Forgot my power cable at home today
1964769064,sadness,itznesha,@gabbyflyyy im so jealous! I want to go to ny
1960269287,worry,DJClicheDarknes,"@SarfaBarfa My friend Cliff has the tix, so I have to wait on him   Or you can ask trent to just let me in.  You  know, over all else &gt;.&gt;."
1957153763,worry,alyxandrawr,fml my work uniform is on the washing line
1965250714,worry,natashax29xx,@martinhavlat aww that sounds sad
1962330224,worry,aimeeroo,"Sad that our neighbors just cut down ALL the trees around their house! It looked so pretty before, and they seemed healthy.  Tragic."
1957577074,relief,jaleesaa,&quot; ...not academically of course. &quot; I miss him already
1966436174,enthusiasm,klaudinenicole,@albertposis congratulations ! you guys finish a month early than we do. booo
1963350222,sadness,kimbarweee,"why did i sunbathe today  i look like a lobster, i feel like someones burning me alive!"
